"","V1"
"2810","OR7E12P"
"2811","PRR34"
"2812","PTPN7"
"2813","RP11-10O17.1"
"2814","RP11-116N8.4"
"2815","RP11-12L8.1"
"2816","RP11-1348G14.4"
"2817","RP11-153M7.3"
"2818","RP11-203M5.7"
"2819","RP11-210M15.1"
"2820","RP11-281A20.1"
"2821","RP11-281A20.2"
"2822","RP11-310A13.1"
"2823","RP11-397P14.3"
"2824","RP11-408E5.5"
"2825","RP11-430C17.1"
"2826","RP11-430C7.5"
"2827","RP11-472K17.1"
"2828","RP11-477J21.7"
"2829","RP11-489D6.2"
"2830","RP11-490D19.6"
"2831","RP11-52L11.1"
"2832","RP11-589M4.3"
"2833","RP11-6N17.10"
"2834","RP11-80I3.1"
"2835","RP11-90L20.2"
"2836","RP11-93B10.3"
"2837","RP4-569M23.2"
"2838","RP4-580N22.2"
"2839","RP5-1024N4.2"
"2840","RUSC1-AS1"
"2841","SRPX2"
"2842","TRIM61"
"2843","XIST"
"2844","AC005077.7"
"2845","AC018462.2"
"2846","AC023481.1"
"2847","C16orf91"
"2848","C9orf40"
"2849","CARD6"
"2850","CEBPB"
"2851","CTD-2525I3.6"
"2852","CXCR4"
"2853","EHD2"
"2854","GALK1"
"2855","GNB3"
"2856","IL18R1"
"2857","IL20RA"
"2858","JPH2"
"2859","LDHC"
"2860","MRPL2"
"2861","NT5C1A"
"2862","PCDHB4"
"2863","RGPD4"
"2864","RNU1-30P"
"2865","RNU6-1016P"
"2866","RP1-153G14.4"
"2867","RP11-174O3.3"
"2868","RP11-21J7.1"
"2869","RP11-331G2.8"
"2870","RP11-346I3.4"
"2871","RP11-388G22.1"
"2872","RP11-411H5.1"
"2873","RP11-522B15.3"
"2874","RP11-697E2.13"
"2875","RP4-761J14.8"
"2876","SLC13A5"
"2877","SLC25A35"
"2878","SPAAR"
"2879","STX11"
"2880","TMEM74B"
"2881","UCHL3"
"2882","ZNF366"
"2883","ZNF784"
"2884","AC078942.1"
"2885","LL22NC03-2H8.4"
"2886","RP11-157L3.12"
"2887","RP11-556O5.7"
"2888","RP11-680C21.1"
"2889","RP3-368A4.2"
"2890","SPATA3"
"2891","AC004051.2"
"2892","RP11-63P12.6"
"2893","RP11-266L9.6"
"2894","RP11-359M6.3"
"2895","RP1-68D18.3"
"2896","RP11-343H19.2"
"2897","RP11-49K24.8"
"2898","RP6-159A1.4"
"2899","AC012507.3"
"2900","AC015922.5"
"2901","AC046143.3"
"2902","ANXA3"
"2903","C10orf25"
"2904","C9orf43"
"2905","CARM1L"
"2906","CTD-2514K5.2"
"2907","CTD-2561J22.4"
"2908","FZD8"
"2909","GLI4"
"2910","H2AFJ"
"2911","HIC1"
"2912","KCND1"
"2913","LEMD1"
"2914","LRRN4"
"2915","NBPF10"
"2916","PDE11A"
"2917","PHB"
"2918","PTGIS"
"2919","RIIAD1"
"2920","RP11-124G5.3"
"2921","RP11-1348G14.5"
"2922","RP11-153M3.1"
"2923","RP11-303E16.10"
"2924","RP11-322C8.2"
"2925","RP11-345M22.1"
"2926","RP5-857K21.10"
"2927","S100A10"
"2928","SSC5D"
"2929","TTR"
"2930","UQCRHL"
"2931","AC099684.1"
"2932","CTA-246H3.8"
"2933","RP11-397O4.1"
"2934","RP11-3D4.4"
"2935","CYP4F24P"
"2936","RP11-163M18.1"
"2937","GRHL3"
"2938","RP5-1049N15.2"
"2939","SERPINA3"
"2940","AC097468.7"
"2941","C2orf74"
"2942","CHRNA4"
"2943","CTA-363E6.2"
"2944","CTB-1I21.1"
"2945","CTD-2583A14.11"
"2946","EMP3"
"2947","ENHO"
"2948","FBXW9"
"2949","KCP"
"2950","NPW"
"2951","PCDHA3"
"2952","RP1-148H17.1"
"2953","RP11-10O22.2"
"2954","RP11-124L9.2"
"2955","RP11-347H15.5"
"2956","RP11-561C5.5"
"2957","RP11-588K22.2"
"2958","RP11-753C18.12"
"2959","RP4-794H19.1"
"2960","STON1-GTF2A1L"
"2961","TMPPE"
"2962","WFDC10B"
"2963","ZWINT"
"2964","ADAMTSL5"
"2965","RP11-485F13.1"
"2966","AC078842.4"
"2967","ODF3L2"
"2968","A4GALT"
"2969","AC002365.4"
"2970","AC002451.3"
"2971","AC002480.5"
"2972","AC003005.2"
"2973","AC004603.4"
"2974","AC005618.6"
"2975","AC005682.6"
"2976","AC006115.7"
"2977","AC006160.5"
"2978","AC062017.1"
"2979","AC063976.4"
"2980","AC079776.3"
"2981","AC090018.3"
"2982","AC098614.2"
"2983","AC140912.1"
"2984","ACY1"
"2985","AKR1C2"
"2986","ALOX12P1"
"2987","ANAPC15"
"2988","AP000356.8"
"2989","AP000640.2"
"2990","APOH"
"2991","BANF1"
"2992","BHMT2"
"2993","C14orf80"
"2994","C20orf197"
"2995","C6orf195"
"2996","C6orf3"
"2997","CALHM2"
"2998","CCDC17"
"2999","CCDC190"
"3000","CH17-296N19.1"
"3001","CNTD1"
"3002","COL1A1"
"3003","COPZ2"
"3004","CPT1B"
"3005","CR1L"
"3006","CRYBB2"
"3007","CRYBB3"
"3008","CTA-113A6.2"
"3009","CTB-129P6.11"
"3010","CTC-265F19.2"
"3011","CTD-2006H14.2"
"3012","CTD-2012K14.5"
"3013","CTD-2047H16.2"
"3014","CTD-2192A1.1"
"3015","CTD-2197O4.1"
"3016","CTD-2246P4.1"
"3017","CTD-2281M20.1"
"3018","CTD-3046C4.1"
"3019","CTD-3074O7.11"
"3020","CYP1B1"
"3021","DCLRE1B"
"3022","DDIT4L"
"3023","DMKN"
"3024","DMRTA2"
"3025","ECE2"
"3026","ERICH5"
"3027","ERVMER34-1"
"3028","GDF10"
"3029","GHRHR"
"3030","HOGA1"
"3031","ID1"
"3032","KLC3"
"3033","LINC00493"
"3034","LMOD3"
"3035","LRTOMT"
"3036","LYG2"
"3037","MEPCE"
"3038","MGP"
"3039","NPIPB4"
"3040","NPY2R"
"3041","NSUN5P2"
"3042","NTN5"
"3043","NUDT14"
"3044","OR2M4"
"3045","PACSIN3"
"3046","PIFO"
"3047","PKD2L1"
"3048","PLK4"
"3049","PMF1-BGLAP"
"3050","PRKXP1"
"3051","RN7SL220P"
"3052","RNF43"
"3053","RP1-158P9.2"
"3054","RP1-65P5.6"
"3055","RP11-106M3.2"
"3056","RP11-1110F20.1"
"3057","RP11-114F10.2"
"3058","RP11-120J1.1"
"3059","RP11-124N14.4"
"3060","RP11-129K20.2"
"3061","RP11-13K12.5"
"3062","RP11-152K4.2"
"3063","RP11-161D15.3"
"3064","RP11-18C24.6"
"3065","RP11-190A12.10"
"3066","RP11-1H15.2"
"3067","RP11-226E21.2"
"3068","RP11-252K23.1"
"3069","RP11-258F22.1"
"3070","RP11-274H2.3"
"3071","RP11-293M10.6"
"3072","RP11-296O14.2"
"3073","RP11-31I22.2"
"3074","RP11-355O1.11"
"3075","RP11-356J5.5"
"3076","RP11-359E10.1"
"3077","RP11-359P5.1"
"3078","RP11-39M21.1"
"3079","RP11-431M3.1"
"3080","RP11-446E24.4"
"3081","RP11-447L10.1"
"3082","RP11-458F8.2"
"3083","RP11-45A17.2"
"3084","RP11-45M22.2"
"3085","RP11-461C13.1"
"3086","RP11-463J7.2"
"3087","RP11-467J12.4"
"3088","RP11-476H16.1"
"3089","RP11-478C1.7"
"3090","RP11-481J13.1"
"3091","RP11-490O6.2"
"3092","RP11-519G16.3"
"3093","RP11-556H2.1"
"3094","RP11-560I19.1"
"3095","RP11-569G13.2"
"3096","RP11-56F10.3"
"3097","RP11-57J16.1"
"3098","RP11-600F24.7"
"3099","RP11-635L1.2"
"3100","RP11-636O21.1"
"3101","RP11-637A17.2"
"3102","RP11-671J11.2"
"3103","RP11-686D16.1"
"3104","RP11-711G10.1"
"3105","RP11-736E3.1"
"3106","RP11-802O23.3"
"3107","RP11-807H17.1"
"3108","RP11-871F6.3"
"3109","RP11-87M18.2"
"3110","RP4-536B24.3"
"3111","RP4-543J19.8"
"3112","RP4-655J12.4"
"3113","RP5-1069C8.2"
"3114","RP5-832C2.5"
"3115","SEC14L4"
"3116","SERPINH1"
"3117","SHB"
"3118","SLC15A3"
"3119","SLC16A13"
"3120","SMIM5"
"3121","SOX21"
"3122","TJP2"
"3123","TMIE"
"3124","TNFRSF9"
"3125","TNFSF12"
"3126","TRIM47"
"3127","UBL4A"
"3128","VMAC"
"3129","ZIC5"
"3130","AC073321.3"
"3131","ASB17"
"3132","CTC-465D4.1"
"3133","RP11-14I17.1"
"3134","RP11-304F15.6"
"3135","RP11-340B18.1"
"3136","RP11-504P24.5"
"3137","RP11-533K9.3"
"3138","RP11-846C15.2"
"3139","STC2"
"3140","ZNF728"
"3141","EHF"
"3142","MFAP5"
"3143","REEP4"
"3144","RP11-1124B17.1"
"3145","RP11-219E7.4"
"3146","SLFN13"
"3147","AC019118.4"
"3148","PRDM7"
"3149","PSG7"
"3150","RP1-85F18.5"
"3151","RP11-2N5.1"
"3152","RP11-306O1.1"
"3153","RP11-642A1.1"
"3154","RP4-569M23.5"
"3155","RP4-760C5.3"
"3156","RP5-899B16.1"
"3157","SYT15"
"3158","TAC4"
"3159","AC097374.2"
"3160","RN7SL297P"
"3161","RP11-83B20.3"
"3162","RP4-604K5.3"
"3163","TGM7"
"3164","RP11-712B9.5"
"3165","ZIC4"
"3166","CTD-2035E11.5"
"3167","FXYD3"
"3168","LINC00092"
"3169","LSP1"
"3170","RN7SL359P"
"3171","RP11-112L6.4"
"3172","RP11-24J23.2"
"3173","RP11-806O11.1"
"3174","TMEM176A"
"3175","CD300LG"
"3176","CYP4F12"
"3177","RBP5"
"3178","AP000770.1"
"3179","CHI3L2"
"3180","RP1-155D22.2"
"3181","RP1-68D18.2"
"3182","RP11-236B18.2"
"3183","RP11-33I11.2"
"3184","RP11-497H16.5"
"3185","XXbac-B444P24.10"
"3186","KCNG4"
"3187","OR6J1"
"3188","RP5-834N19.1"
"3189","TMEM88B"
"3190","AC079880.1"
"3191","C9orf152"
"3192","CCL2"
"3193","CTD-3128G10.7"
"3194","AC109826.1"
"3195","NAT1"
"3196","RP11-388C12.5"
"3197","SLC22A16"
"3198","CENPC2"
"3199","RP4-539M6.21"
"3200","RP11-216M21.1"
"3201","RP11-554E23.4"
"3202","RP4-677H15.4"
"3203","RP11-58K22.4"
"3204","CH17-118O6.3"
"3205","TUBB1"
"3206","AC005013.5"
"3207","AC011747.4"
"3208","AC016909.1"
"3209","AC083949.1"
"3210","AC092168.2"
"3211","AC105760.3"
"3212","AC114877.3"
"3213","APOL3"
"3214","ARHGAP36"
"3215","ARHGAP8"
"3216","C15orf39"
"3217","CACNA1S"
"3218","CCDC102A"
"3219","CD101"
"3220","CDKN2C"
"3221","CKS2"
"3222","CLEC1A"
"3223","CPXM1"
"3224","CTC-523E23.3"
"3225","DIRAS3"
"3226","ENO3"
"3227","FBXO40"
"3228","FMO2"
"3229","FMR1-AS1"
"3230","FRMPD1"
"3231","GATSL3"
"3232","GBX1"
"3233","GDPD2"
"3234","GMNC"
"3235","GRPR"
"3236","GS1-39E22.2"
"3237","GSTM1"
"3238","HAPLN3"
"3239","IL12A"
"3240","KCNE5"
"3241","KCNJ16"
"3242","KCNJ8"
"3243","KLHL17"
"3244","KLRC1"
"3245","LINC00654"
"3246","LOXL1"
"3247","MAFG-AS1"
"3248","MAPK7"
"3249","MMP15"
"3250","NODAL"
"3251","NOG"
"3252","NT5DC2"
"3253","NUDT18"
"3254","OCEL1"
"3255","PAQR4"
"3256","PCDHB6"
"3257","PCDHGB1"
"3258","PIRT"
"3259","PNPLA5"
"3260","PPP1R3G"
"3261","RASD2"
"3262","RBM46"
"3263","RCOR2"
"3264","RDH10"
"3265","RNU6-1111P"
"3266","RP1-137K24.1"
"3267","RP1-45P21.3"
"3268","RP11-1109F11.3"
"3269","RP11-110H10.2"
"3270","RP11-119F7.5"
"3271","RP11-121L11.1"
"3272","RP11-124N2.3"
"3273","RP11-140H17.2"
"3274","RP11-147L13.8"
"3275","RP11-158I13.2"
"3276","RP11-15A1.3"
"3277","RP11-16P6.1"
"3278","RP11-173C20.1"
"3279","RP11-196P2.1"
"3280","RP11-21N3.1"
"3281","RP11-263A24.1"
"3282","RP11-266K4.11"
"3283","RP11-266L9.1"
"3284","RP11-288I21.1"
"3285","RP11-291L15.2"
"3286","RP11-384O8.1"
"3287","RP11-3P17.4"
"3288","RP11-403A21.1"
"3289","RP11-407A16.3"
"3290","RP11-415I12.5"
"3291","RP11-435F13.2"
"3292","RP11-488L18.10"
"3293","RP11-499E18.1"
"3294","RP11-521I2.3"
"3295","RP11-548K23.11"
"3296","RP11-550P17.5"
"3297","RP11-563J2.3"
"3298","RP11-573G6.4"
"3299","RP11-586D19.2"
"3300","RP11-624A4.1"
"3301","RP11-698N11.2"
"3302","RP11-722P11.8"
"3303","RP11-750B16.1"
"3304","RP11-798K3.4"
"3305","RP11-8P11.3"
"3306","RP11-93K22.6"
"3307","RP11-95C14.1"
"3308","RP11-96C23.9"
"3309","RP13-152O15.2"
"3310","RP4-621F18.2"
"3311","RP5-1125A11.1"
"3312","RXFP2"
"3313","SLC43A3"
"3314","SLFN12"
"3315","SPAG4"
"3316","SYDE1"
"3317","TAGAP"
"3318","TCAP"
"3319","TLCD1"
"3320","TOR2A"
"3321","TSKU"
"3322","TTC30B"
"3323","VCAM1"
"3324","VPS37D"
"3325","Z69666.2"
"3326","ZFP92"
"3327","ZNF468"
"3328","ZNF560"
"3329","ZNF703"
"3330","yR211F11.2"
"3331","CTD-2337I7.1"
"3332","NEPNP"
"3333","RP13-565O16.2"
"3334","BCL3"
"3335","F11"
"3336","FBXO39"
"3337","KCNJ15"
"3338","RP11-175P19.1"
"3339","RP11-343J18.2"
"3340","ZNF503-AS2"
"3341","ANGPTL3"
"3342","BEND2"
"3343","C11orf42"
"3344","CTA-243E7.3"
"3345","CTC-559E9.8"
"3346","GPRC6A"
"3347","KB-1958F4.1"
"3348","MFRP"
"3349","MTRNR2L1"
"3350","PLA2G12B"
"3351","PSAPL1"
"3352","RP1-167O22.1"
"3353","RP11-274B21.11"
"3354","RP11-316M21.10"
"3355","RP11-436P7.1"
"3356","RP11-48F14.1"
"3357","RP11-561I11.3"
"3358","RP11-573D15.1"
"3359","RP11-6E9.4"
"3360","RP11-701H24.10"
"3361","RP11-843P14.1"
"3362","RP13-60M5.2"
"3363","RP3-509L4.3"
"3364","RP5-1119A7.14"
"3365","RP5-826L7.1"
"3366","RP5-857K21.6"
"3367","ADH6"
"3368","CTD-2026K11.6"
"3369","SLC9B1P2"
"3370","AC004741.3"
"3371","AC009313.1"
"3372","AC019099.1"
"3373","IFITM2"
"3374","RP1-111D6.3"
"3375","RP11-545J16.1"
"3376","AC002539.1"
"3377","AC073987.1"
"3378","AC083843.4"
"3379","C11orf85"
"3380","C19orf40"
"3381","C1orf127"
"3382","C1orf189"
"3383","COL6A5"
"3384","CTC-338M12.5"
"3385","CTC-497E21.3"
"3386","CTD-2043I16.1"
"3387","CTD-2302E22.4"
"3388","EPHA2"
"3389","FSBP"
"3390","GULOP"
"3391","IMPA1P"
"3392","LCN12"
"3393","MSTN"
"3394","MYD88"
"3395","NDUFS3"
"3396","ORAI3"
"3397","RDH5"
"3398","RN7SL559P"
"3399","RNU6-177P"
"3400","RNY1P16"
"3401","RP11-1012A1.4"
"3402","RP11-108A14.1"
"3403","RP11-170N16.2"
"3404","RP11-268P4.4"
"3405","RP11-278H7.4"
"3406","RP11-312B8.1"
"3407","RP11-32D16.1"
"3408","RP11-429O1.1"
"3409","RP11-474P2.5"
"3410","RP11-475E11.9"
"3411","RP11-538P18.2"
"3412","RP11-554D20.2"
"3413","RP11-603J24.9"
"3414","RP11-82L7.4"
"3415","RP11-900F13.3"
"3416","RP3-333H23.9"
"3417","RP4-724E16.2"
"3418","RP5-940J5.10"
"3419","SDSL"
"3420","TCP11"
"3421","TFAP2C"
"3422","AC024704.2"
"3423","DMRTA1"
"3424","GABRR1"
"3425","GLOD5"
"3426","RP11-211A18.2"
"3427","AC004617.1"
"3428","RP11-162A12.3"
"3429","RP11-20B24.7"
"3430","ELOA2"
"3431","LINC00344"
"3432","AC009506.1"
"3433","DNMT3L"
"3434","RP11-577N1.1"
"3435","PRG4"
"3436","RP11-401P9.6"
"3437","RP11-173C20.2"
"3438","RP11-39M21.2"
"3439","CTC-239J10.1"
"3440","KB-1639H6.4"
"3441","RP11-139K4.2"
"3442","TLX1NB"
"3443","CCDC27"
"3444","IL22RA1"
"3445","RP11-162G10.5"
"3446","RN7SL726P"
"3447","RP11-482D24.3"
"3448","RP11-567G24.1"
"3449","RP11-182J1.9"
"3450","CTB-50L17.14"
"3451","RP11-766H1.1"
"3452","CTB-167B5.1"
"3453","CXCL2"
"3454","AC023356.3"
"3455","CTD-2154I11.2"
"3456","RP11-124L9.1"
"3457","RP11-165F24.3"
"3458","RP11-319I23.2"
"3459","RP11-85G18.6"
"3460","SLC25A21-AS1"
"3461","SYTL1"
"3462","TMEM110-MUSTN1"
"3463","TMEM179B"
"3464","AC006039.4"
"3465","RP11-151A6.4"
"3466","RP11-159F24.5"
"3467","AC016735.2"
"3468","CTD-2561B21.5"
"3469","CTD-2227C6.1"
"3470","SF3A3P2"
"3471","RP11-218I7.2"
"3472","RP3-510O8.4"
"3473","AC023797.1"
"3474","APOL4"
"3475","FRMPD2L2"
"3476","HMSD"
"3477","RP11-10I6.2"
"3478","RP11-280K24.4"
"3479","RP11-284F21.9"
"3480","RP11-326A13.1"
"3481","RP11-426C22.5"
"3482","RRAD"
"3483","SERTAD3"
"3484","RP11-399E6.1"
"3485","RP11-6L6.2"
"3486","CBSL"
"3487","RP11-154D6.2"
"3488","RP11-64B16.2"
"3489","RP5-1054A22.4"
"3490","RP5-1056L3.1"
"3491","RP11-718B12.2"
"3492","CTA-109P11.1"
"3493","CTD-2081K17.1"
"3494","POM121L9P"
"3495","RP11-142A22.4"
"3496","RP11-249C24.10"
"3497","RP11-24F11.5"
"3498","RP11-326C3.11"
"3499","AC108449.2"
"3500","ADIRF-AS1"
"3501","B9D2"
"3502","CTD-2151A2.1"
"3503","HELZ2"
"3504","RAB3IL1"
"3505","RN7SL452P"
"3506","RP11-1275H24.1"
"3507","RP11-214K3.21"
"3508","RP11-216F19.1"
"3509","RP11-228B15.4"
"3510","RP11-26J3.3"
"3511","RP11-275H4.1"
"3512","RP11-318G8.2"
"3513","RP11-326L24.9"
"3514","RP11-549K20.1"
"3515","RP11-659G9.3"
"3516","RP11-963H4.8"
"3517","RP4-550H1.4"
"3518","RP5-890E16.2"
"3519","ZNF295-AS1"
"3520","RP11-20I23.2"
"3521","CTD-2571E19.1"
"3522","ENDOU"
"3523","RP11-487E13.1"
"3524","TTLL8"
"3525","CTD-3252C9.4"
"3526","RP11-422P24.11"
"3527","RP11-887P2.6"
"3528","ACY3"
"3529","CTB-25B13.12"
"3530","RP11-961A15.1"
"3531","AC010226.4"
"3532","AC010642.1"
"3533","AF127936.3"
"3534","B3GNT6"
"3535","CTA-293F17.1"
"3536","CTD-2201I18.1"
"3537","GBGT1"
"3538","NMRK2"
"3539","NXPH3"
"3540","RP1-187B23.1"
"3541","RP11-104F15.9"
"3542","RP11-162G10.4"
"3543","RP11-326A13.2"
"3544","RP11-327E2.5"
"3545","RP11-328M4.2"
"3546","RP11-379B18.4"
"3547","RP11-699L21.1"
"3548","RP11-88B8.2"
"3549","RSG1"
"3550","SNAI2"
"3551","UROC1"
"3552","AURKC"
"3553","RP1-40E16.12"
"3554","AC012363.12"
"3555","CTA-243E7.2"
"3556","RP11-16P20.4"
"3557","SLC4A11"
"3558","RP11-182I10.4"
"3559","RP11-390F4.10"
"3560","AC003084.2"
"3561","AC024084.1"
"3562","AC073934.6"
"3563","CTD-3224K15.2"
"3564","PSMB10"
"3565","RP11-284F21.7"
"3566","RP11-346C20.4"
"3567","RP11-459I19.1"
"3568","RP13-476E20.1"
"3569","ZC3H12A"
"3570","FAM86B1"
"3571","KB-431C1.5"
"3572","RP11-349F21.2"
"3573","CTD-2245E15.3"
"3574","RP4-694B14.8"
"3575","RP11-373M8.2"
"3576","AC005154.8"
"3577","RP11-175P19.3"
"3578","RP4-647C14.3"
